FlightNumber,Airline,DepartureAirport,ArrivalAirport,ScheduledDepartureTime,ActualDepartureTime,DelayDuration,DelayCause,Date,PassengerImpact,FlightStatus
AA161,Southwest Airlines,MIA,ORD,22-03-2025 22:45,23-03-2025 00:15,90.0,Weather,22-03-2025,Major impact,Delayed
UA180,JetBlue Airways,DFW,ATL,10-03-2025 10:45,10-03-2025 10:55,10.0,Crew,10-03-2025,Minimal,Delayed
AS966,Delta Air Lines,JFK,ORD,12-01-2025 13:00,12-01-2025 13:05,5.0,Crew,12-01-2025,Minimal,Delayed
AS858,Delta Air Lines,LAX,JFK,01-04-2025 04:00,01-04-2025 05:00,60.0,Security,01-04-2025,Moderate,Delayed
SW378,JetBlue Airways,LAX,DEN,02-04-2025 18:00,02-04-2025 21:00,180.0,Crew,02-04-2025,Major impact,Delayed
JB270,United Airlines,ATL,DEN,09-04-2025 03:00,09-04-2025 06:00,180.0,Weather,09-04-2025,Major impact,Delayed
AA685,United Airlines,LAX,PHX,28-03-2025 01:15,28-03-2025 04:15,180.0,Weather,28-03-2025,Missed connections,Delayed
SW986,United Airlines,ORD,SFO,12-01-2025 17:45,12-01-2025 18:15,30.0,Crew,12-01-2025,Moderate,Delayed
AS659,Delta Air Lines,ATL,JFK,30-04-2025 13:00,30-04-2025 14:00,60.0,Weather,30-04-2025,Moderate,Delayed
AA877,Alaska Airlines,SFO,ORD,14-01-2025 06:15,14-01-2025 06:20,5.0,Technical,14-01-2025,Minimal,Delayed
AA617,Delta Air Lines,SFO,LAX,17-03-2025 18:00,17-03-2025 18:15,15.0,Technical,17-03-2025,Minimal,Delayed
UA920,Southwest Airlines,DEN,SFO,27-02-2025 08:15,27-02-2025 08:45,30.0,Technical,27-02-2025,Moderate,Delayed
JB211,Delta Air Lines,LAX,DFW,27-02-2025 14:30,27-02-2025 17:30,180.0,Crew,27-02-2025,Major impact,Delayed
AA320,United Airlines,ATL,LAX,02-04-2025 07:30,02-04-2025 07:35,5.0,Crew,02-04-2025,Minimal,Delayed
DL131,Southwest Airlines,SEA,PHX,06-04-2025 17:15,06-04-2025 17:25,10.0,Technical,06-04-2025,Minimal,Delayed
AA950,Delta Air Lines,ATL,ORD,16-04-2025 12:30,16-04-2025 12:40,10.0,Security,16-04-2025,Minimal,Delayed
AA491,Alaska Airlines,SFO,ATL,15-02-2025 06:15,15-02-2025 08:15,120.0,Technical,15-02-2025,Major impact,Delayed
JB351,Alaska Airlines,ORD,MIA,22-02-2025 17:45,22-02-2025 18:30,45.0,Late Aircraft,22-02-2025,Moderate,Delayed
JB900,Southwest Airlines,DEN,PHX,11-02-2025 12:30,11-02-2025 13:30,60.0,Security,11-02-2025,Moderate,Delayed
AS346,United Airlines,MIA,JFK,08-04-2025 07:45,08-04-2025 08:00,15.0,Technical,08-04-2025,Minimal,Delayed
JB292,Southwest Airlines,MIA,ORD,23-01-2025 15:00,23-01-2025 15:30,30.0,Security,23-01-2025,Moderate,Delayed
SW910,Alaska Airlines,SEA,DEN,23-01-2025 22:30,23-01-2025 22:45,15.0,Late Aircraft,23-01-2025,Minimal,Delayed
JB133,Delta Air Lines,PHX,DEN,28-04-2025 19:15,28-04-2025 19:25,10.0,Late Aircraft,28-04-2025,Minimal,Delayed
AS443,Southwest Airlines,JFK,DEN,27-01-2025 07:00,27-01-2025 07:10,10.0,Weather,27-01-2025,Minimal,Delayed
SW850,Southwest Airlines,ATL,SEA,05-03-2025 12:30,05-03-2025 12:40,10.0,Late Aircraft,05-03-2025,Minimal,Delayed
JB766,Alaska Airlines,DFW,ATL,27-02-2025 02:00,27-02-2025 03:00,60.0,Crew,27-02-2025,Moderate,Delayed
AA450,Delta Air Lines,SFO,ATL,04-04-2025 02:00,04-04-2025 04:00,120.0,Weather,04-04-2025,Missed connections,Delayed
JB839,Alaska Airlines,MIA,ORD,26-03-2025 09:30,26-03-2025 09:35,5.0,Late Aircraft,26-03-2025,Minimal,Delayed
AA415,Southwest Airlines,SEA,MIA,25-04-2025 21:30,26-04-2025 00:30,180.0,Late Aircraft,25-04-2025,Major impact,Delayed
SW478,Delta Air Lines,SEA,JFK,03-02-2025 14:45,03-02-2025 15:30,45.0,Security,03-02-2025,Moderate,Delayed
JB162,Southwest Airlines,MIA,SFO,10-03-2025 21:45,10-03-2025 22:15,30.0,Late Aircraft,10-03-2025,Moderate,Delayed
SW974,Alaska Airlines,JFK,PHX,15-03-2025 16:15,15-03-2025 18:15,120.0,Technical,15-03-2025,Major impact,Delayed
JB364,United Airlines,LAX,ATL,19-02-2025 17:45,19-02-2025 18:30,45.0,Security,19-02-2025,Moderate,Delayed
AA905,Alaska Airlines,PHX,MIA,11-04-2025 13:00,11-04-2025 13:15,15.0,Security,11-04-2025,Minimal,Delayed
AS597,JetBlue Airways,PHX,SEA,05-01-2025 05:30,05-01-2025 07:00,90.0,Weather,05-01-2025,Missed connections,Delayed
UA807,Delta Air Lines,JFK,MIA,28-04-2025 08:30,28-04-2025 09:15,45.0,Crew,28-04-2025,Moderate,Delayed
UA940,American Airlines,MIA,ATL,09-01-2025 09:45,09-01-2025 12:45,180.0,Security,09-01-2025,Major impact,Delayed
SW617,Southwest Airlines,LAX,JFK,31-01-2025 11:45,31-01-2025 12:00,15.0,Late Aircraft,31-01-2025,Minimal,Delayed
UA452,Delta Air Lines,ORD,LAX,06-02-2025 00:45,06-02-2025 01:15,30.0,Technical,06-02-2025,Moderate,Delayed
AS311,United Airlines,SFO,PHX,03-01-2025 21:00,03-01-2025 21:15,15.0,Technical,03-01-2025,Minimal,Delayed
AA329,United Airlines,PHX,ORD,02-04-2025 22:30,03-04-2025 00:00,90.0,Crew,02-04-2025,Missed connections,Delayed
SW409,Alaska Airlines,MIA,SFO,16-03-2025 03:00,16-03-2025 04:00,60.0,Security,16-03-2025,Moderate,Delayed
JB389,United Airlines,LAX,MIA,09-01-2025 10:30,09-01-2025 11:15,45.0,Crew,09-01-2025,Moderate,Delayed
SW514,Southwest Airlines,JFK,ORD,13-02-2025 23:15,14-02-2025 01:15,120.0,Crew,13-02-2025,Missed connections,Delayed
UA480,United Airlines,PHX,ORD,01-03-2025 03:45,01-03-2025 03:55,10.0,Late Aircraft,01-03-2025,Minimal,Delayed
DL601,American Airlines,ATL,SEA,23-03-2025 13:45,23-03-2025 15:45,120.0,Late Aircraft,23-03-2025,Major impact,Delayed
DL848,United Airlines,JFK,SFO,07-04-2025 16:15,07-04-2025 16:20,5.0,Technical,07-04-2025,Minimal,Delayed
UA419,Delta Air Lines,LAX,SEA,06-03-2025 18:30,06-03-2025 18:35,5.0,Crew,06-03-2025,Minimal,Delayed
SW845,JetBlue Airways,PHX,MIA,13-02-2025 13:15,13-02-2025 15:15,120.0,Crew,13-02-2025,Major impact,Delayed
SW119,Delta Air Lines,DFW,ATL,28-01-2025 23:00,28-01-2025 23:15,15.0,Weather,28-01-2025,Minimal,Delayed
AS911,American Airlines,SFO,ORD,09-04-2025 17:00,09-04-2025 17:05,5.0,Weather,09-04-2025,Minimal,Delayed
AA149,Alaska Airlines,LAX,SEA,26-02-2025 12:00,26-02-2025 14:00,120.0,Technical,26-02-2025,Major impact,Delayed
AS109,United Airlines,SFO,LAX,26-03-2025 16:30,26-03-2025 16:45,15.0,Late Aircraft,26-03-2025,Minimal,Delayed
AA623,Alaska Airlines,PHX,LAX,06-02-2025 03:00,06-02-2025 03:30,30.0,Crew,06-02-2025,Moderate,Delayed
DL192,JetBlue Airways,LAX,ATL,26-04-2025 08:15,26-04-2025 09:00,45.0,Crew,26-04-2025,Moderate,Delayed
AA932,Delta Air Lines,JFK,DEN,16-02-2025 21:30,16-02-2025 21:40,10.0,Weather,16-02-2025,Minimal,Delayed
UA287,American Airlines,SFO,SEA,28-02-2025 08:45,28-02-2025 10:45,120.0,Late Aircraft,28-02-2025,Major impact,Delayed
DL725,Southwest Airlines,DEN,JFK,21-04-2025 21:15,21-04-2025 23:15,120.0,Weather,21-04-2025,Missed connections,Delayed
DL663,Alaska Airlines,SFO,SEA,15-04-2025 07:00,15-04-2025 09:00,120.0,Weather,15-04-2025,Missed connections,Delayed
AA609,Alaska Airlines,JFK,ATL,21-02-2025 13:00,21-02-2025 13:05,5.0,Weather,21-02-2025,Minimal,Delayed
SW216,American Airlines,DFW,JFK,13-02-2025 11:30,13-02-2025 12:30,60.0,Weather,13-02-2025,Moderate,Delayed
DL604,Delta Air Lines,SFO,LAX,02-02-2025 19:15,02-02-2025 20:45,90.0,Technical,02-02-2025,Missed connections,Delayed
AS703,JetBlue Airways,ATL,MIA,01-01-2025 16:00,01-01-2025 17:30,90.0,Security,01-01-2025,Missed connections,Delayed
DL808,JetBlue Airways,ATL,DFW,14-01-2025 12:30,14-01-2025 14:00,90.0,Late Aircraft,14-01-2025,Major impact,Delayed
UA828,Alaska Airlines,MIA,DFW,26-01-2025 06:30,26-01-2025 06:45,15.0,Technical,26-01-2025,Minimal,Delayed
AS752,United Airlines,LAX,SFO,13-03-2025 15:45,13-03-2025 18:45,180.0,Crew,13-03-2025,Missed connections,Delayed
JB209,American Airlines,SFO,ATL,07-01-2025 21:00,07-01-2025 21:15,15.0,Crew,07-01-2025,Minimal,Delayed
DL959,American Airlines,ORD,DFW,07-04-2025 17:00,07-04-2025 19:00,120.0,Weather,07-04-2025,Major impact,Delayed
AS420,JetBlue Airways,JFK,LAX,06-04-2025 08:15,06-04-2025 10:15,120.0,Technical,06-04-2025,Missed connections,Delayed
DL852,JetBlue Airways,LAX,SEA,06-01-2025 13:30,06-01-2025 13:45,15.0,Technical,06-01-2025,Minimal,Delayed
UA105,United Airlines,SEA,ATL,06-01-2025 04:30,06-01-2025 05:15,45.0,Late Aircraft,06-01-2025,Moderate,Delayed
JB649,Southwest Airlines,LAX,SFO,29-01-2025 06:30,29-01-2025 07:15,45.0,Technical,29-01-2025,Moderate,Delayed
JB643,Southwest Airlines,MIA,JFK,15-01-2025 21:30,15-01-2025 22:00,30.0,Weather,15-01-2025,Moderate,Delayed
UA490,American Airlines,SFO,ORD,11-03-2025 23:30,12-03-2025 02:30,180.0,Crew,11-03-2025,Missed connections,Delayed
AA310,JetBlue Airways,SFO,LAX,06-04-2025 21:15,06-04-2025 22:15,60.0,Weather,06-04-2025,Moderate,Delayed
AA282,United Airlines,MIA,LAX,15-03-2025 07:30,15-03-2025 09:30,120.0,Late Aircraft,15-03-2025,Missed connections,Delayed
AS968,American Airlines,DEN,PHX,14-01-2025 09:30,14-01-2025 10:15,45.0,Late Aircraft,14-01-2025,Moderate,Delayed
UA749,Delta Air Lines,ORD,SFO,02-01-2025 17:15,02-01-2025 17:20,5.0,Security,02-01-2025,Minimal,Delayed
JB660,American Airlines,ORD,DFW,06-04-2025 23:30,07-04-2025 02:30,180.0,Technical,06-04-2025,Major impact,Delayed
JB572,Alaska Airlines,MIA,LAX,07-02-2025 21:00,07-02-2025 21:30,30.0,Security,07-02-2025,Moderate,Delayed
DL104,United Airlines,DFW,ORD,02-04-2025 23:45,03-04-2025 00:45,60.0,Technical,02-04-2025,Moderate,Delayed
UA998,Southwest Airlines,SEA,MIA,15-02-2025 09:45,15-02-2025 10:00,15.0,Security,15-02-2025,Minimal,Delayed
JB652,Southwest Airlines,ATL,SFO,20-02-2025 07:30,20-02-2025 10:30,180.0,Security,20-02-2025,Major impact,Delayed
JB110,Alaska Airlines,DFW,ATL,07-04-2025 16:15,07-04-2025 16:30,15.0,Security,07-04-2025,Minimal,Delayed
AS993,Delta Air Lines,SEA,DEN,06-01-2025 07:45,06-01-2025 08:30,45.0,Crew,06-01-2025,Moderate,Delayed
AS311,JetBlue Airways,DEN,SEA,02-03-2025 14:00,02-03-2025 15:00,60.0,Weather,02-03-2025,Moderate,Delayed
JB748,United Airlines,ORD,PHX,14-03-2025 05:45,14-03-2025 06:45,60.0,Security,14-03-2025,Moderate,Delayed
SW718,American Airlines,MIA,ATL,26-02-2025 05:15,26-02-2025 06:00,45.0,Technical,26-02-2025,Moderate,Delayed
DL470,JetBlue Airways,LAX,ORD,23-02-2025 10:00,23-02-2025 12:00,120.0,Late Aircraft,23-02-2025,Major impact,Delayed
AS953,Southwest Airlines,JFK,ORD,06-01-2025 04:15,06-01-2025 07:15,180.0,Weather,06-01-2025,Major impact,Delayed
AA335,Southwest Airlines,SFO,ATL,14-01-2025 00:15,14-01-2025 03:15,180.0,Late Aircraft,14-01-2025,Major impact,Delayed
DL587,JetBlue Airways,PHX,JFK,23-04-2025 17:00,23-04-2025 17:15,15.0,Security,23-04-2025,Minimal,Delayed
AA893,Alaska Airlines,SFO,PHX,23-02-2025 11:00,23-02-2025 12:30,90.0,Technical,23-02-2025,Missed connections,Delayed
SW458,JetBlue Airways,PHX,LAX,24-02-2025 04:30,24-02-2025 05:00,30.0,Weather,24-02-2025,Moderate,Delayed
SW470,American Airlines,ATL,SEA,25-03-2025 18:30,25-03-2025 21:30,180.0,Late Aircraft,25-03-2025,Missed connections,Delayed
AS506,Delta Air Lines,SFO,PHX,11-04-2025 17:45,11-04-2025 20:45,180.0,Security,11-04-2025,Missed connections,Delayed
AS265,American Airlines,DFW,PHX,21-02-2025 10:00,21-02-2025 10:05,5.0,Weather,21-02-2025,Minimal,Delayed
SW714,Southwest Airlines,LAX,ATL,03-02-2025 07:30,03-02-2025 07:35,5.0,Late Aircraft,03-02-2025,Minimal,Delayed
AS606,Southwest Airlines,JFK,ORD,19-04-2025 21:30,20-04-2025 00:30,180.0,Security,19-04-2025,Major impact,Delayed
AS949,JetBlue Airways,PHX,DEN,14-02-2025 08:15,14-02-2025 08:45,30.0,Late Aircraft,14-02-2025,Moderate,Delayed
JB104,United Airlines,ATL,SEA,06-03-2025 03:00,06-03-2025 04:00,60.0,Weather,06-03-2025,Moderate,Delayed
UA997,JetBlue Airways,PHX,ORD,30-03-2025 14:45,30-03-2025 15:15,30.0,Crew,30-03-2025,Moderate,Delayed
SW797,Southwest Airlines,PHX,JFK,03-03-2025 03:30,03-03-2025 04:00,30.0,Technical,03-03-2025,Moderate,Delayed
SW461,JetBlue Airways,MIA,JFK,31-03-2025 08:15,31-03-2025 09:45,90.0,Crew,31-03-2025,Major impact,Delayed
DL587,United Airlines,DEN,DFW,25-04-2025 18:30,25-04-2025 19:00,30.0,Late Aircraft,25-04-2025,Moderate,Delayed
UA604,JetBlue Airways,ORD,MIA,24-01-2025 16:30,24-01-2025 16:45,15.0,Weather,24-01-2025,Minimal,Delayed
SW589,JetBlue Airways,JFK,PHX,14-02-2025 12:15,14-02-2025 12:25,10.0,Security,14-02-2025,Minimal,Delayed
AS108,American Airlines,DFW,SEA,16-03-2025 03:30,16-03-2025 04:15,45.0,Technical,16-03-2025,Moderate,Delayed
DL375,Southwest Airlines,PHX,DEN,16-02-2025 05:45,16-02-2025 07:15,90.0,Crew,16-02-2025,Missed connections,Delayed
DL668,Southwest Airlines,SFO,DFW,19-01-2025 23:15,19-01-2025 23:20,5.0,Technical,19-01-2025,Minimal,Delayed
DL969,Alaska Airlines,MIA,PHX,03-04-2025 10:45,03-04-2025 13:45,180.0,Security,03-04-2025,Major impact,Delayed
AS267,American Airlines,DFW,DEN,02-03-2025 20:00,02-03-2025 21:00,60.0,Crew,02-03-2025,Moderate,Delayed
DL690,JetBlue Airways,MIA,ATL,10-04-2025 09:30,10-04-2025 12:30,180.0,Late Aircraft,10-04-2025,Missed connections,Delayed
SW728,United Airlines,SEA,ATL,22-04-2025 05:30,22-04-2025 07:00,90.0,Weather,22-04-2025,Major impact,Delayed
DL421,United Airlines,ORD,DEN,19-03-2025 20:45,19-03-2025 22:45,120.0,Crew,19-03-2025,Missed connections,Delayed
DL974,American Airlines,ATL,ORD,26-03-2025 08:00,26-03-2025 09:30,90.0,Weather,26-03-2025,Major impact,Delayed
SW661,American Airlines,JFK,SEA,09-03-2025 02:00,09-03-2025 02:15,15.0,Weather,09-03-2025,Minimal,Delayed
SW416,Delta Air Lines,DFW,DEN,26-02-2025 20:15,26-02-2025 20:30,15.0,Weather,26-02-2025,Minimal,Delayed
UA981,United Airlines,SEA,MIA,22-04-2025 17:30,22-04-2025 17:45,15.0,Security,22-04-2025,Minimal,Delayed
DL924,American Airlines,SEA,ORD,16-02-2025 13:30,16-02-2025 13:35,5.0,Weather,16-02-2025,Minimal,Delayed
AA884,Southwest Airlines,ORD,DFW,12-04-2025 00:30,12-04-2025 03:30,180.0,Late Aircraft,12-04-2025,Missed connections,Delayed
AS854,Alaska Airlines,SFO,SEA,29-01-2025 08:00,29-01-2025 08:30,30.0,Security,29-01-2025,Moderate,Delayed
JB926,Alaska Airlines,ORD,DEN,25-03-2025 23:30,25-03-2025 23:40,10.0,Technical,25-03-2025,Minimal,Delayed
AA752,Southwest Airlines,PHX,SEA,04-02-2025 22:45,04-02-2025 22:50,5.0,Technical,04-02-2025,Minimal,Delayed
AA438,American Airlines,ATL,JFK,04-02-2025 12:00,04-02-2025 12:15,15.0,Technical,04-02-2025,Minimal,Delayed
UA936,Southwest Airlines,JFK,ATL,09-04-2025 22:15,10-04-2025 00:15,120.0,Technical,09-04-2025,Major impact,Delayed
AS143,Alaska Airlines,MIA,PHX,16-01-2025 08:45,16-01-2025 09:15,30.0,Crew,16-01-2025,Moderate,Delayed
SW908,Delta Air Lines,JFK,LAX,16-03-2025 22:45,16-03-2025 23:00,15.0,Crew,16-03-2025,Minimal,Delayed
DL261,Southwest Airlines,LAX,SFO,30-04-2025 20:00,30-04-2025 20:15,15.0,Security,30-04-2025,Minimal,Delayed
SW672,United Airlines,MIA,SEA,25-01-2025 18:15,25-01-2025 19:15,60.0,Late Aircraft,25-01-2025,Moderate,Delayed
JB981,JetBlue Airways,ATL,LAX,09-03-2025 04:45,09-03-2025 05:30,45.0,Security,09-03-2025,Moderate,Delayed
AA894,Alaska Airlines,MIA,SFO,04-04-2025 05:00,04-04-2025 06:00,60.0,Security,04-04-2025,Moderate,Delayed
UA430,Southwest Airlines,DEN,LAX,13-01-2025 16:00,13-01-2025 16:15,15.0,Technical,13-01-2025,Minimal,Delayed
DL209,Southwest Airlines,DFW,LAX,05-01-2025 18:45,05-01-2025 21:45,180.0,Security,05-01-2025,Missed connections,Delayed
DL631,American Airlines,LAX,ORD,10-03-2025 12:15,10-03-2025 12:45,30.0,Security,10-03-2025,Moderate,Delayed
DL671,Alaska Airlines,MIA,SFO,06-04-2025 03:30,06-04-2025 05:00,90.0,Weather,06-04-2025,Major impact,Delayed
JB432,United Airlines,SFO,SEA,16-04-2025 23:30,17-04-2025 02:30,180.0,Technical,16-04-2025,Missed connections,Delayed
JB238,United Airlines,JFK,DEN,29-01-2025 06:30,29-01-2025 07:15,45.0,Security,29-01-2025,Moderate,Delayed
JB685,Delta Air Lines,LAX,JFK,28-02-2025 11:15,28-02-2025 12:15,60.0,Security,28-02-2025,Moderate,Delayed
DL599,Alaska Airlines,PHX,LAX,18-03-2025 20:30,18-03-2025 22:00,90.0,Weather,18-03-2025,Major impact,Delayed
UA456,Southwest Airlines,SFO,LAX,22-04-2025 07:00,22-04-2025 08:30,90.0,Weather,22-04-2025,Missed connections,Delayed
UA652,JetBlue Airways,ATL,SFO,06-03-2025 22:15,06-03-2025 23:45,90.0,Late Aircraft,06-03-2025,Major impact,Delayed
UA905,Southwest Airlines,ATL,DFW,13-02-2025 02:45,13-02-2025 02:50,5.0,Security,13-02-2025,Minimal,Delayed
AA508,JetBlue Airways,SFO,ATL,08-04-2025 04:45,08-04-2025 06:45,120.0,Late Aircraft,08-04-2025,Major impact,Delayed
AS636,Delta Air Lines,DFW,LAX,04-02-2025 13:30,04-02-2025 13:40,10.0,Weather,04-02-2025,Minimal,Delayed
UA731,Southwest Airlines,PHX,ATL,26-02-2025 01:15,26-02-2025 02:15,60.0,Technical,26-02-2025,Moderate,Delayed
AA215,Alaska Airlines,JFK,ORD,21-03-2025 04:30,21-03-2025 04:40,10.0,Crew,21-03-2025,Minimal,Delayed
AA439,Delta Air Lines,MIA,DFW,27-01-2025 17:30,27-01-2025 17:45,15.0,Weather,27-01-2025,Minimal,Delayed
SW620,Alaska Airlines,LAX,SFO,04-03-2025 19:00,04-03-2025 22:00,180.0,Late Aircraft,04-03-2025,Major impact,Delayed
JB412,United Airlines,SEA,SFO,06-04-2025 05:00,06-04-2025 06:00,60.0,Crew,06-04-2025,Moderate,Delayed
DL255,United Airlines,SFO,ATL,12-01-2025 23:45,13-01-2025 00:15,30.0,Late Aircraft,12-01-2025,Moderate,Delayed
DL536,United Airlines,PHX,DEN,27-02-2025 17:15,27-02-2025 17:30,15.0,Security,27-02-2025,Minimal,Delayed
DL771,JetBlue Airways,ATL,SFO,09-01-2025 17:00,09-01-2025 17:15,15.0,Weather,09-01-2025,Minimal,Delayed
SW521,United Airlines,SEA,ORD,20-01-2025 06:00,20-01-2025 06:05,5.0,Security,20-01-2025,Minimal,Delayed
JB680,JetBlue Airways,DFW,ORD,30-01-2025 21:00,30-01-2025 23:00,120.0,Technical,30-01-2025,Missed connections,Delayed
UA288,Southwest Airlines,SEA,MIA,18-01-2025 05:15,18-01-2025 06:45,90.0,Weather,18-01-2025,Missed connections,Delayed
AS685,JetBlue Airways,MIA,PHX,24-03-2025 22:00,25-03-2025 00:00,120.0,Late Aircraft,24-03-2025,Major impact,Delayed
DL631,JetBlue Airways,SFO,JFK,13-03-2025 12:00,13-03-2025 14:00,120.0,Late Aircraft,13-03-2025,Missed connections,Delayed
UA572,Delta Air Lines,SFO,ORD,20-03-2025 01:15,20-03-2025 03:15,120.0,Weather,20-03-2025,Major impact,Delayed
JB812,JetBlue Airways,ATL,SEA,22-02-2025 10:45,22-02-2025 12:45,120.0,Security,22-02-2025,Major impact,Delayed
AA356,United Airlines,ATL,LAX,12-01-2025 03:45,12-01-2025 03:55,10.0,Security,12-01-2025,Minimal,Delayed
AS910,JetBlue Airways,PHX,ATL,18-02-2025 17:45,18-02-2025 18:00,15.0,Crew,18-02-2025,Minimal,Delayed
AS983,Delta Air Lines,ATL,DFW,23-01-2025 22:00,23-01-2025 22:45,45.0,Late Aircraft,23-01-2025,Moderate,Delayed
DL220,Delta Air Lines,DFW,JFK,21-03-2025 08:00,21-03-2025 10:00,120.0,Security,21-03-2025,Major impact,Delayed
SW343,Delta Air Lines,PHX,SEA,28-02-2025 13:45,28-02-2025 13:50,5.0,Technical,28-02-2025,Minimal,Delayed
UA734,Alaska Airlines,MIA,DFW,07-01-2025 05:15,07-01-2025 06:15,60.0,Weather,07-01-2025,Moderate,Delayed
AA783,JetBlue Airways,PHX,ORD,12-02-2025 02:00,12-02-2025 02:15,15.0,Technical,12-02-2025,Minimal,Delayed
UA430,United Airlines,SFO,LAX,08-04-2025 13:00,08-04-2025 13:15,15.0,Weather,08-04-2025,Minimal,Delayed
UA437,JetBlue Airways,SFO,PHX,27-01-2025 22:15,27-01-2025 22:25,10.0,Security,27-01-2025,Minimal,Delayed
AS641,American Airlines,SEA,ORD,24-02-2025 19:30,24-02-2025 20:30,60.0,Technical,24-02-2025,Moderate,Delayed
AA221,American Airlines,SEA,LAX,05-04-2025 06:45,05-04-2025 07:45,60.0,Crew,05-04-2025,Moderate,Delayed
AS317,American Airlines,DFW,DEN,02-02-2025 02:30,02-02-2025 05:30,180.0,Crew,02-02-2025,Major impact,Delayed
UA449,Southwest Airlines,PHX,JFK,17-04-2025 05:15,17-04-2025 06:15,60.0,Late Aircraft,17-04-2025,Moderate,Delayed
AA761,Delta Air Lines,SEA,ATL,22-03-2025 14:30,22-03-2025 16:00,90.0,Weather,22-03-2025,Missed connections,Delayed
UA167,Delta Air Lines,ORD,JFK,13-02-2025 12:15,13-02-2025 13:45,90.0,Technical,13-02-2025,Major impact,Delayed
JB417,United Airlines,ATL,LAX,16-04-2025 16:15,16-04-2025 16:20,5.0,Late Aircraft,16-04-2025,Minimal,Delayed
JB218,American Airlines,ORD,JFK,29-03-2025 19:00,29-03-2025 19:05,5.0,Weather,29-03-2025,Minimal,Delayed
AS863,United Airlines,JFK,DEN,23-03-2025 06:30,23-03-2025 07:15,45.0,Crew,23-03-2025,Moderate,Delayed
SW787,American Airlines,ORD,ATL,21-01-2025 08:00,21-01-2025 11:00,180.0,Security,21-01-2025,Major impact,Delayed
UA662,United Airlines,ORD,ATL,01-05-2025 22:30,01-05-2025 22:45,15.0,Weather,01-05-2025,Minimal,Delayed
UA653,Southwest Airlines,JFK,DFW,04-01-2025 15:00,04-01-2025 15:05,5.0,Weather,04-01-2025,Minimal,Delayed
DL821,JetBlue Airways,PHX,SEA,20-03-2025 11:30,20-03-2025 12:00,30.0,Security,20-03-2025,Moderate,Delayed
SW681,Delta Air Lines,LAX,MIA,13-01-2025 14:30,13-01-2025 16:30,120.0,Late Aircraft,13-01-2025,Major impact,Delayed
SW599,American Airlines,LAX,MIA,15-01-2025 11:45,15-01-2025 12:00,15.0,Crew,15-01-2025,Minimal,Delayed
JB688,Delta Air Lines,MIA,LAX,21-02-2025 22:00,21-02-2025 22:10,10.0,Crew,21-02-2025,Minimal,Delayed
SW704,Southwest Airlines,DFW,ORD,12-03-2025 05:45,12-03-2025 06:45,60.0,Technical,12-03-2025,Moderate,Delayed
JB541,Southwest Airlines,PHX,DEN,11-03-2025 22:15,11-03-2025 22:25,10.0,Security,11-03-2025,Minimal,Delayed
AA706,JetBlue Airways,SEA,DEN,13-03-2025 03:45,13-03-2025 05:15,90.0,Weather,13-03-2025,Major impact,Delayed
JB889,Southwest Airlines,DEN,MIA,24-03-2025 21:00,24-03-2025 21:15,15.0,Security,24-03-2025,Minimal,Delayed
AS929,American Airlines,ATL,DFW,27-02-2025 17:30,27-02-2025 19:30,120.0,Technical,27-02-2025,Major impact,Delayed
UA406,JetBlue Airways,ORD,SEA,02-04-2025 11:00,02-04-2025 14:00,180.0,Late Aircraft,02-04-2025,Major impact,Delayed
AA478,JetBlue Airways,JFK,LAX,01-04-2025 17:30,01-04-2025 18:15,45.0,Weather,01-04-2025,Moderate,Delayed
AS704,Southwest Airlines,DEN,SEA,21-02-2025 12:45,21-02-2025 13:00,15.0,Late Aircraft,21-02-2025,Minimal,Delayed
JB493,United Airlines,SFO,ATL,06-02-2025 21:15,06-02-2025 21:25,10.0,Weather,06-02-2025,Minimal,Delayed
AS718,Southwest Airlines,PHX,ATL,28-02-2025 16:45,28-02-2025 18:45,120.0,Late Aircraft,28-02-2025,Missed connections,Delayed
JB690,United Airlines,JFK,LAX,14-03-2025 15:30,14-03-2025 17:30,120.0,Weather,14-03-2025,Major impact,Delayed
JB979,United Airlines,SEA,PHX,11-01-2025 16:00,11-01-2025 16:10,10.0,Security,11-01-2025,Minimal,Delayed
UA727,American Airlines,DEN,PHX,10-04-2025 00:45,10-04-2025 02:45,120.0,Security,10-04-2025,Missed connections,Delayed
UA396,Delta Air Lines,JFK,DEN,04-04-2025 18:30,04-04-2025 20:30,120.0,Security,04-04-2025,Major impact,Delayed
AS398,Alaska Airlines,PHX,JFK,06-02-2025 15:00,06-02-2025 15:10,10.0,Crew,06-02-2025,Minimal,Delayed
AS557,United Airlines,ATL,DEN,11-04-2025 22:15,12-04-2025 01:15,180.0,Weather,11-04-2025,Missed connections,Delayed
DL709,Delta Air Lines,SEA,SFO,09-04-2025 12:15,09-04-2025 12:30,15.0,Technical,09-04-2025,Minimal,Delayed
UA155,Alaska Airlines,ORD,LAX,07-01-2025 05:45,07-01-2025 06:30,45.0,Late Aircraft,07-01-2025,Moderate,Delayed
JB339,Southwest Airlines,SFO,MIA,03-02-2025 04:45,03-02-2025 06:45,120.0,Late Aircraft,03-02-2025,Missed connections,Delayed
AS142,American Airlines,MIA,DEN,19-04-2025 13:30,19-04-2025 14:15,45.0,Weather,19-04-2025,Moderate,Delayed
